country_code,country_name,year,industry_code,industry_name,employment,robot_inst,robot_stock,robot_wrkr_stock_95,nace_r2_code,trade_available_ifr,gross_exports_usd_m,trade_available_wiod,entity,ud_pre,coord_pre,adjcov_pre,ud_available,coord_available,adjcov_available,both_available
AT,Austria,2010,10-12,Food and beverages,80.48,12.0,65.0,0.7080610021786493,C10-C12,True,9737.422980961675,True,AT_10-12,43.75,4.0,98.0,True,True,True,True
AT,Austria,2011,10-12,Food and beverages,80.55,7.0,72.0,0.7843137254901961,C10-C12,True,11348.796373640242,True,AT_10-12,43.75,4.0,98.0,True,True,True,True
AT,Austria,2012,10-12,Food and beverages,80.47,19.0,91.0,0.9912854030501088,C10-C12,True,11222.035582012066,True,AT_10-12,43.75,4.0,98.0,True,True,True,True
AT,Austria,2013,10-12,Food and beverages,81.27,14.0,105.0,1.1437908496732023,C10-C12,True,11737.532928934532,True,AT_10-12,43.75,4.0,98.0,True,True,True,True
AT,Austria,2014,10-12,Food and beverages,81.97,20.0,125.0,1.3616557734204793,C10-C12,True,12110.382083858573,True,AT_10-12,43.75,4.0,98.0,True,True,True,True
AT,Austria,2000,13-15,Textiles,40.19,0.0,0.0,0.0,C13-C15,True,2906.390689857488,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2001,13-15,Textiles,38.79,0.0,0.0,0.0,C13-C15,True,2954.8503855700355,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2002,13-15,Textiles,35.79,0.0,0.0,0.0,C13-C15,True,3010.877976370531,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2003,13-15,Textiles,33.4,0.0,0.0,0.0,C13-C15,True,3435.0240708667156,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2004,13-15,Textiles,31.47,0.0,0.0,0.0,C13-C15,True,3697.504605907568,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2005,13-15,Textiles,28.93,1.0,1.0,0.0194401244167962,C13-C15,True,3981.897880544871,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2006,13-15,Textiles,27.62,0.0,1.0,0.0194401244167962,C13-C15,True,4049.4114136593425,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2007,13-15,Textiles,25.79,0.0,1.0,0.0194401244167962,C13-C15,True,4361.992372334322,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2008,13-15,Textiles,24.39,0.0,1.0,0.0194401244167962,C13-C15,True,4565.257311343578,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2009,13-15,Textiles,22.47,0.0,1.0,0.0194401244167962,C13-C15,True,3603.835896146749,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2010,13-15,Textiles,21.62,1.0,2.0,0.0388802488335925,C13-C15,True,3700.033739571874,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2011,13-15,Textiles,21.33,0.0,2.0,0.0388802488335925,C13-C15,True,4120.793242488727,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2012,13-15,Textiles,21.2,3.0,5.0,0.0972006220839813,C13-C15,True,3660.70191059252,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2013,13-15,Textiles,20.69,2.0,7.0,0.1360808709175738,C13-C15,True,3921.6995233822186,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2014,13-15,Textiles,20.18,0.0,7.0,0.1360808709175738,C13-C15,True,4000.8505087854887,True,AT_13-15,43.75,4.0,98.0,True,True,True,True
AT,Austria,2000,16,Wood and furniture,38.22,0.0,0.0,0.0,C16-C18,True,5769.326417726062,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2001,16,Wood and furniture,38.13,0.0,0.0,0.0,C16-C18,True,5796.192415582724,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2002,16,Wood and furniture,37.49,0.0,0.0,0.0,C16-C18,True,6326.366097905606,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2003,16,Wood and furniture,37.46,2.0,0.0,0.0,C16-C18,True,7154.904730048145,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2004,16,Wood and furniture,37.21,12.0,14.0,0.3643935450286309,C16-C18,True,7988.6125718818,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2005,16,Wood and furniture,36.77,7.0,21.0,0.5465903175429464,C16-C18,True,8438.523187588045,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2006,16,Wood and furniture,36.95,5.0,26.0,0.6767308693388859,C16-C18,True,9263.607328413902,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2007,16,Wood and furniture,37.58,2.0,28.0,0.7287870900572618,C16-C18,True,11133.898456754,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2008,16,Wood and furniture,36.28,0.0,28.0,0.7287870900572618,C16-C18,True,11581.10531819392,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2009,16,Wood and furniture,33.62,2.0,30.0,0.7808433107756376,C16-C18,True,9283.072163749272,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2010,16,Wood and furniture,33.72,4.0,34.0,0.8849557522123893,C16-C18,True,10847.990953996436,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2011,16,Wood and furniture,34.26,4.0,38.0,0.989068193649141,C16-C18,True,12063.505010984183,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2012,16,Wood and furniture,34.26,4.0,42.0,1.0931806350858928,C16-C18,True,10918.536394654811,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2013,16,Wood and furniture,33.33,4.0,46.0,1.1972930765226444,C16-C18,True,10911.593012799116,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2014,16,Wood and furniture,32.69,5.0,51.0,1.327433628318584,C16-C18,True,10841.898383215408,True,AT_16,43.75,4.0,98.0,True,True,True,True
AT,Austria,2000,17-18,Paper,75.45,0.0,0.0,0.0,C16-C18,True,5769.326417726062,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2001,17-18,Paper,75.03,0.0,0.0,0.0,C16-C18,True,5796.192415582724,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2002,17-18,Paper,73.91,0.0,0.0,0.0,C16-C18,True,6326.366097905606,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2003,17-18,Paper,74.21,1.0,0.0,0.0,C16-C18,True,7154.904730048145,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2004,17-18,Paper,73.37,0.0,1.0,0.0129098889749548,C16-C18,True,7988.6125718818,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2005,17-18,Paper,72.69,0.0,1.0,0.0129098889749548,C16-C18,True,8438.523187588045,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2006,17-18,Paper,72.23,0.0,1.0,0.0129098889749548,C16-C18,True,9263.607328413902,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2007,17-18,Paper,73.72,3.0,4.0,0.0516395558998192,C16-C18,True,11133.898456754,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2008,17-18,Paper,71.94,1.0,5.0,0.064549444874774,C16-C18,True,11581.10531819392,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2009,17-18,Paper,66.87,3.0,8.0,0.1032791117996385,C16-C18,True,9283.072163749272,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2010,17-18,Paper,65.36,0.0,8.0,0.1032791117996385,C16-C18,True,10847.990953996436,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2011,17-18,Paper,65.69,7.0,15.0,0.1936483346243222,C16-C18,True,12063.505010984183,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2012,17-18,Paper,64.94,0.0,15.0,0.1936483346243222,C16-C18,True,10918.536394654811,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2013,17-18,Paper,63.31,4.0,19.0,0.2452878905241415,C16-C18,True,10911.593012799116,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2014,17-18,Paper,62.24,3.0,22.0,0.284017557449006,C16-C18,True,10841.898383215408,True,AT_17-18,43.75,4.0,98.0,True,True,True,True
AT,Austria,2000,19,"Pharmaceuticals, cosmetics",28.4,0.0,0.0,0.0,C19,True,751.2101923805708,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2001,19,"Pharmaceuticals, cosmetics",28.49,0.0,0.0,0.0,C19,True,707.4807256914878,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2002,19,"Pharmaceuticals, cosmetics",28.19,0.0,0.0,0.0,C19,True,694.3850923356313,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2003,19,"Pharmaceuticals, cosmetics",28.25,0.0,0.0,0.0,C19,True,840.7633360538694,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2004,19,"Pharmaceuticals, cosmetics",27.49,0.0,0.0,0.0,C19,True,1195.7926256331298,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2005,19,"Pharmaceuticals, cosmetics",26.87,2.0,2.0,0.0692281066112841,C19,True,2097.0225474567283,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2006,19,"Pharmaceuticals, cosmetics",27.19,7.0,9.0,0.3115264797507788,C19,True,2141.298810383162,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2007,19,"Pharmaceuticals, cosmetics",28.31,2.0,11.0,0.380754586362063,C19,True,2780.2726156304607,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2008,19,"Pharmaceuticals, cosmetics",28.77,0.0,11.0,0.380754586362063,C19,True,4068.5989694363234,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2009,19,"Pharmaceuticals, cosmetics",28.51,0.0,11.0,0.380754586362063,C19,True,2510.2005190628815,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2010,19,"Pharmaceuticals, cosmetics",29.409999999999997,3.0,14.0,0.4845967462789892,C19,True,3117.0669887475274,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2011,19,"Pharmaceuticals, cosmetics",30.27,4.0,18.0,0.6230529595015576,C19,True,3763.291314029912,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2012,19,"Pharmaceuticals, cosmetics",31.07,4.0,22.0,0.761509172724126,C19,True,4499.540299724315,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2013,19,"Pharmaceuticals, cosmetics",31.61,5.0,27.0,0.9345794392523364,C19,True,3893.9905674657903,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2014,19,"Pharmaceuticals, cosmetics",31.91,4.0,31.0,1.0730356524749047,C19,True,3540.4658989966424,True,AT_19,43.75,4.0,98.0,True,True,True,True
AT,Austria,2000,19-22,Plastic and chemical products,59.470000000000006,0.0,0.0,0.0,C20-C21,True,3464.291175747368,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2001,19-22,Plastic and chemical products,59.46,0.0,0.0,0.0,C20-C21,True,3785.8314914315415,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2002,19-22,Plastic and chemical products,58.81,0.0,0.0,0.0,C20-C21,True,4179.016199557802,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2003,19-22,Plastic and chemical products,58.93,55.0,0.0,0.0,C20-C21,True,5664.962908753416,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2004,19-22,Plastic and chemical products,57.19,120.0,175.0,2.8464541314248533,C20-C21,True,6046.144477595168,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2005,19-22,Plastic and chemical products,55.78,117.0,292.0,4.749512036434613,C20-C21,True,7240.098288322854,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2006,19-22,Plastic and chemical products,57.03,152.0,444.0,7.221860767729343,C20-C21,True,8171.039102352386,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2007,19-22,Plastic and chemical products,58.85000000000001,130.0,574.0,9.33636955107352,C20-C21,True,10234.608480805,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2008,19-22,Plastic and chemical products,59.459999999999994,179.0,753.0,12.247885491216657,C20-C21,True,11017.892837147729,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2009,19-22,Plastic and chemical products,58.22,90.0,843.0,13.711776187378009,C20-C21,True,11835.541230100393,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2010,19-22,Plastic and chemical products,58.74,99.0,942.0,15.322055953155497,C20-C21,True,16982.904688192917,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2011,19-22,Plastic and chemical products,60.63999999999999,102.0,1044.0,16.9811320754717,C20-C21,True,19033.924927185133,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2012,19-22,Plastic and chemical products,61.7,222.0,1266.0,20.59206245933637,C20-C21,True,18071.47559386592,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2013,19-22,Plastic and chemical products,62.25,108.0,1374.0,22.34873129472999,C20-C21,True,18475.220708448363,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2014,19-22,Plastic and chemical products,62.92,188.0,1562.0,25.406636304489265,C20-C21,True,19523.547381020733,True,AT_19-22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2000,20,other chemical products n.e.c.,17.69,0.0,0.0,0.0,C20-C21,True,3464.291175747368,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2001,20,other chemical products n.e.c.,17.75,0.0,0.0,0.0,C20-C21,True,3785.8314914315415,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2002,20,other chemical products n.e.c.,17.56,0.0,0.0,0.0,C20-C21,True,4179.016199557802,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2003,20,other chemical products n.e.c.,17.6,0.0,0.0,0.0,C20-C21,True,5664.962908753416,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2004,20,other chemical products n.e.c.,17.15,0.0,0.0,0.0,C20-C21,True,6046.144477595168,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2005,20,other chemical products n.e.c.,16.87,0.0,0.0,0.0,C20-C21,True,7240.098288322854,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2006,20,other chemical products n.e.c.,16.55,0.0,0.0,0.0,C20-C21,True,8171.039102352386,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2007,20,other chemical products n.e.c.,16.87,0.0,0.0,0.0,C20-C21,True,10234.608480805,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2008,20,other chemical products n.e.c.,17.54,0.0,0.0,0.0,C20-C21,True,11017.892837147729,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2009,20,other chemical products n.e.c.,16.85,0.0,0.0,0.0,C20-C21,True,11835.541230100393,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2010,20,other chemical products n.e.c.,17.24,0.0,0.0,0.0,C20-C21,True,16982.904688192917,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2011,20,other chemical products n.e.c.,17.7,0.0,0.0,0.0,C20-C21,True,19033.924927185133,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2012,20,other chemical products n.e.c.,17.83,0.0,0.0,0.0,C20-C21,True,18071.47559386592,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2013,20,other chemical products n.e.c.,17.4,0.0,0.0,0.0,C20-C21,True,18475.220708448363,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2014,20,other chemical products n.e.c.,17.23,1.4021127508228048,1.4021127508228048,0.0778951528234891,C20-C21,True,19523.547381020733,True,AT_20,43.75,4.0,98.0,True,True,True,True
AT,Austria,2000,20-21,other chemical products n.e.c.,2.21,0.0,0.0,0.0,C20-C21,True,3464.291175747368,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2001,20-21,other chemical products n.e.c.,2.03,0.0,0.0,0.0,C20-C21,True,3785.8314914315415,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2002,20-21,other chemical products n.e.c.,1.98,0.0,0.0,0.0,C20-C21,True,4179.016199557802,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2003,20-21,other chemical products n.e.c.,1.98,0.0,0.0,0.0,C20-C21,True,5664.962908753416,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2004,20-21,other chemical products n.e.c.,1.74,0.0,0.0,0.0,C20-C21,True,6046.144477595168,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2005,20-21,other chemical products n.e.c.,1.67,0.0,0.0,0.0,C20-C21,True,7240.098288322854,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2006,20-21,other chemical products n.e.c.,1.69,0.0,0.0,0.0,C20-C21,True,8171.039102352386,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2007,20-21,other chemical products n.e.c.,1.69,0.0,0.0,0.0,C20-C21,True,10234.608480805,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2008,20-21,other chemical products n.e.c.,1.7,0.0,0.0,0.0,C20-C21,True,11017.892837147729,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2009,20-21,other chemical products n.e.c.,1.62,0.0,0.0,0.0,C20-C21,True,11835.541230100393,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2010,20-21,other chemical products n.e.c.,1.57,0.0,0.0,0.0,C20-C21,True,16982.904688192917,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2011,20-21,other chemical products n.e.c.,1.37,0.0,0.0,0.0,C20-C21,True,19033.924927185133,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2012,20-21,other chemical products n.e.c.,1.29,0.0,0.0,0.0,C20-C21,True,18071.47559386592,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2013,20-21,other chemical products n.e.c.,1.22,0.0,0.0,0.0,C20-C21,True,18475.220708448363,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2014,20-21,other chemical products n.e.c.,1.24,2.0,2.0,0.6289308176100629,C20-C21,True,19523.547381020733,True,AT_20-21,43.75,4.0,98.0,True,True,True,True
AT,Austria,2000,20-23,"coke, chemicals, rubber,non-metallic",86.62,0.0,0.0,0.0,C20-C21,True,3464.291175747368,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2001,20-23,"coke, chemicals, rubber,non-metallic",87.54,0.0,0.0,0.0,C20-C21,True,3785.8314914315415,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2002,20-23,"coke, chemicals, rubber,non-metallic",85.75999999999999,0.0,0.0,0.0,C20-C21,True,4179.016199557802,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2003,20-23,"coke, chemicals, rubber,non-metallic",85.64999999999999,7.0,0.0,0.0,C20-C21,True,5664.962908753416,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2004,20-23,"coke, chemicals, rubber,non-metallic",83.53,120.0,127.0,1.3849509269356597,C20-C21,True,6046.144477595168,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2005,20-23,"coke, chemicals, rubber,non-metallic",82.07,117.0,244.0,2.6608505997818974,C20-C21,True,7240.098288322854,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2006,20-23,"coke, chemicals, rubber,non-metallic",82.48,147.0,391.0,4.2639040348964015,C20-C21,True,8171.039102352386,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2007,20-23,"coke, chemicals, rubber,non-metallic",84.08000000000001,136.0,527.0,5.747001090512541,C20-C21,True,10234.608480805,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2008,20-23,"coke, chemicals, rubber,non-metallic",84.71000000000001,179.0,706.0,7.699018538713195,C20-C21,True,11017.892837147729,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2009,20-23,"coke, chemicals, rubber,non-metallic",80.78999999999999,92.0,798.0,8.702290076335878,C20-C21,True,11835.541230100393,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2010,20-23,"coke, chemicals, rubber,non-metallic",79.80999999999999,96.0,894.0,9.74918211559433,C20-C21,True,16982.904688192917,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2011,20-23,"coke, chemicals, rubber,non-metallic",81.52000000000001,98.0,992.0,10.817884405670664,C20-C21,True,19033.924927185133,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2012,20-23,"coke, chemicals, rubber,non-metallic",81.5,218.0,1210.0,13.195201744820064,C20-C21,True,18071.47559386592,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2013,20-23,"coke, chemicals, rubber,non-metallic",80.57,113.0,1323.0,14.427480916030534,C20-C21,True,18475.220708448363,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2014,20-23,"coke, chemicals, rubber,non-metallic",80.06,191.0,1514.0,16.510359869138494,C20-C21,True,19523.547381020733,True,AT_20-23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2000,22,Rubber and plastic products (non-automotive),28.86,0.0,0.0,0.0,C22-C23,True,3391.6344053464863,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2001,22,Rubber and plastic products (non-automotive),28.94,0.0,0.0,0.0,C22-C23,True,3576.0981416389623,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2002,22,Rubber and plastic products (non-automotive),28.64,0.0,0.0,0.0,C22-C23,True,3944.324749430416,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2003,22,Rubber and plastic products (non-automotive),28.7,0.0,0.0,0.0,C22-C23,True,4654.771046004727,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2004,22,Rubber and plastic products (non-automotive),27.96,118.0,118.0,4.012240734444067,C22-C23,True,5426.362479203588,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2005,22,Rubber and plastic products (non-automotive),27.24,115.0,233.0,7.922475348520911,C22-C23,True,6225.183689245029,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2006,22,Rubber and plastic products (non-automotive),28.15,145.0,378.0,12.852771166269976,C22-C23,True,7132.136143360917,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2007,22,Rubber and plastic products (non-automotive),28.85,128.0,506.0,17.205032301938115,C22-C23,True,8588.794641086872,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2008,22,Rubber and plastic products (non-automotive),28.99,179.0,685.0,23.291397483849032,C22-C23,True,9017.18507463886,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2009,22,Rubber and plastic products (non-automotive),28.09,90.0,775.0,26.351581094865693,C22-C23,True,7043.304739938396,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2010,22,Rubber and plastic products (non-automotive),27.76,96.0,871.0,29.6157769466168,C22-C23,True,7971.834774314158,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2011,22,Rubber and plastic products (non-automotive),29.0,98.0,969.0,32.947976878612714,C22-C23,True,8983.30583522977,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2012,22,Rubber and plastic products (non-automotive),29.34,218.0,1187.0,40.36042162529752,C22-C23,True,8204.583394173242,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2013,22,Rubber and plastic products (non-automotive),29.42,103.0,1290.0,43.86263175790547,C22-C23,True,8494.483186331658,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2014,22,Rubber and plastic products (non-automotive),29.77,182.0,1472.0,50.05100306018361,C22-C23,True,8842.72938516469,True,AT_22,43.75,4.0,98.0,True,True,True,True
AT,Austria,2000,23,"Glass, ceramics, stone, mineral products (non-auto",37.86,0.0,0.0,0.0,C22-C23,True,3391.6344053464863,True,AT_23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2001,23,"Glass, ceramics, stone, mineral products (non-auto",38.82,0.0,0.0,0.0,C22-C23,True,3576.0981416389623,True,AT_23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2002,23,"Glass, ceramics, stone, mineral products (non-auto",37.58,0.0,0.0,0.0,C22-C23,True,3944.324749430416,True,AT_23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2003,23,"Glass, ceramics, stone, mineral products (non-auto",37.37,7.0,0.0,0.0,C22-C23,True,4654.771046004727,True,AT_23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2004,23,"Glass, ceramics, stone, mineral products (non-auto",36.68,2.0,9.0,0.2189248358063731,C22-C23,True,5426.362479203588,True,AT_23,43.75,4.0,98.0,True,True,True,True
AT,Austria,2005,23,"Glass, ceramics, stone, mineral products (non-auto",36.29,2.0,11.0,0.2675747993189005,C22-C23,True,6225.183689245029,True,AT_23,43.75,4.0,98.0,True,True,True,True
